Geneid	control1	control2	control3	control4	necrosis1	necrosis2	necrosis3	necrosis4
FGSG_02901	351	350	145	140	13	13	40	40
FGSG_12557	9	9	5	6	0	0	15	15
FGSG_12558	2	2	1	1	0	0	0	0
FGSG_02899	2	2	0	0	0	0	7	7
FGSG_02898	0	0	1	1	0	0	0	0
FGSG_02897	0	0	0	0	0	0	0	0
FGSG_02896	6	6	0	0	0	0	0	0
FGSG_02895	1	1	1	1	2	2	3	2
FGSG_02894	78	76	0	0	0	0	3	3
FGSG_02893	85	85	24	25	16	16	13	14
FGSG_02892	2	2	0	0	0	0	0	0
FGSG_02891	19	19	4	6	0	0	1	1
FGSG_02890	0	0	0	0	0	0	0	0
FGSG_02889	0	0	0	0	0	0	0	0
FGSG_02888	0	0	9	10	0	0	3	3
FGSG_02887	0	0	0	0	0	0	0	0
FGSG_12559	3	3	1	1	1	1	2	2
FGSG_02886	0	0	1	1	0	0	1	1
FGSG_02885	0	0	0	0	0	0	0	0
FGSG_02884	0	0	0	0	0	0	0	0
FGSG_02883	0	0	0	0	0	0	2	2
FGSG_02882	15	15	5	5	0	0	2	2
FGSG_02881	12	12	1	1	2	2	0	0
FGSG_02880	62	62	24	25	19	19	12	12
FGSG_20033	2	2	0	0	0	0	0	0
FGSG_12560	0	0	0	0	0	0	0	0
FGSG_12561	2	2	2	2	0	0	2	2
FGSG_02878	0	0	0	0	0	0	0	0
FGSG_02877	1	1	0	0	0	0	0	0
FGSG_02876	1	1	2	2	0	0	1	1
FGSG_02875	48	48	3	3	0	0	3	4
FGSG_02874	140	140	14	14	0	0	0	0
FGSG_02873	92	91	9	8	0	0	4	4
FGSG_02872	533	533	40	37	3	3	4	3
FGSG_02871	1772	1848	129	155	25	25	3	3
FGSG_02870	35396	35343	3212	3165	645	646	54	55
FGSG_02869	66	66	3	3	5	5	0	0
FGSG_02868	30	30	5	5	0	0	3	4
FGSG_02867	801	797	57	57	51	51	4	4
FGSG_02866	2	2	1	1	0	0	0	0
FGSG_02865	0	0	0	0	0	0	0	0
FGSG_02864	0	0	0	0	0	0	0	0
FGSG_02863	288	286	16	15	0	0	0	0
FGSG_02862	268	270	10	11	0	0	1	1
FGSG_12562	10	8	0	0	0	0	0	0
FGSG_02861	181	182	17	17	0	0	0	0
FGSG_12563	7646	7644	650	643	343	346	66	65
FGSG_02858	10	10	2	2	1	1	1	1
FGSG_02857	0	0	2	2	0	0	0	2
FGSG_02856	2	2	1	0	0	0	0	0
FGSG_02854	27	27	6	4	0	0	1	1
FGSG_02853	442	439	29	31	11	11	6	6
FGSG_12564	2	2	0	0	0	0	0	0
FGSG_02852	960	968	117	117	4	4	105	103
FGSG_02851	4688	4684	363	358	4	4	149	146
FGSG_12565	22	22	3	2	0	0	5	5
FGSG_12566	0	0	0	0	0	0	1	1
FGSG_02849	0	0	0	0	3	3	0	0
FGSG_02848	765	766	67	71	0	0	1	1
FGSG_02847	74	75	49	48	11	11	6	6
FGSG_02846	18	18	1	1	2	2	1	0
FGSG_12567	0	0	0	0	0	0	0	0
FGSG_20625	0	0	0	0	0	0	0	0
FGSG_02844	40	36	0	1	0	0	2	2
FGSG_02843	45	45	9	9	0	0	12	12
FGSG_02842	0	0	0	0	0	0	1	1
FGSG_02841	0	0	0	0	0	0	0	0
FGSG_02840	16	16	3	3	0	0	1	1
FGSG_02839	1431	1423	569	556	0	0	125	123
FGSG_02838	0	0	1	1	0	0	0	0
FGSG_12568	2	2	0	0	0	0	0	0
FGSG_12569	9	9	0	0	0	0	1	1
FGSG_02836	0	0	0	0	0	0	0	0
FGSG_02835	66	66	6	6	0	0	2	2
FGSG_02834	21	19	6	5	0	0	1	1
FGSG_02833	45	42	5	5	0	0	4	4
FGSG_12570	1	1	1	1	0	0	0	0
FGSG_12571	25	25	2	2	0	0	3	3
FGSG_12572	455	443	35	32	0	0	11	11
FGSG_12573	13	13	1	1	0	0	7	7
FGSG_12574	5	5	1	1	0	0	3	3
FGSG_02830	0	0	0	0	0	0	2	2
FGSG_02829	56	55	4	3	2	2	25	24
FGSG_02828	795	798	61	61	2	2	23	23
FGSG_02827	1	1	2	2	0	0	1	1
FGSG_02826	1242	1364	64	73	73	78	73	81
FGSG_02825	325	319	36	38	27	27	31	31
FGSG_02824	769	776	3	3	8	9	6	6
FGSG_02823	5515	5462	251	248	19	19	35	33
FGSG_02822	523	523	25	27	36	36	9	9
FGSG_02821	1341	1287	175	148	52	50	39	38
FGSG_02820	2423	2405	434	413	54	54	18	21
FGSG_02819	152	155	20	19	0	0	8	3
FGSG_02818	2396	2385	86	82	16	16	10	10
FGSG_02817	57	58	5	6	0	0	4	4
FGSG_02816	69	62	73	68	1	1	60	60
FGSG_02815	0	0	1	1	23	23	26	27
FGSG_02814	40433	39066	3705	3468	2293	2261	1455	1418
FGSG_12575	151	144	6	7	3	1	4	1
FGSG_02813	5	5	1	1	0	0	5	5
FGSG_02812	1038	1021	35	32	17	17	41	41
FGSG_02811	664	657	72	69	13	13	264	266
FGSG_02810	420	414	35	34	4	4	42	42
FGSG_02809	53	53	6	6	0	0	16	14
FGSG_02808	6	6	0	0	0	0	3	3
FGSG_02807	2973	2888	298	271	25	27	16	16
FGSG_02806	144	139	40	37	0	0	2	2
FGSG_02805	199	195	7	9	15	15	4	4
FGSG_02804	892	876	70	74	0	0	6	6
FGSG_12576	7	7	2	2	0	0	1	2
FGSG_02803	1176	1153	318	301	17	16	63	64
FGSG_02802	13	13	0	0	0	0	0	0
FGSG_02801	417	415	48	50	11	11	15	11
FGSG_02800	7	7	3	2	2	2	7	7
FGSG_02799	1292	1255	105	103	15	15	22	21
FGSG_02798	343	344	47	50	6	5	8	7
FGSG_02797	1967	1974	151	149	14	14	14	14
FGSG_02796	75	92	24	29	4	4	7	8
FGSG_02795	5594	5582	456	468	120	125	104	106
FGSG_02794	915	902	90	86	165	158	117	112
FGSG_02793	1822	1811	199	190	13	13	19	20
FGSG_02792	43	43	14	16	4	4	11	10
FGSG_20626	0	0	0	0	0	0	1	0
FGSG_02791	593	561	154	143	620	611	120	121
FGSG_02790	262	266	24	22	20	20	15	13
FGSG_02789	484	484	51	50	3	3	4	4
FGSG_02788	154	158	5	8	2	2	1	2
FGSG_02787	1252	1235	95	94	109	108	29	28
FGSG_02786	2470	2493	326	334	565	570	30	32
FGSG_02785	4472	4471	303	302	83	83	26	25
FGSG_02784	609	594	44	38	36	36	6	5
FGSG_12577	214	202	10	12	3	3	1	1
FGSG_02783	1646	1647	156	156	15	15	56	55
FGSG_02782	2965	2882	277	260	32	32	19	18
FGSG_02781	779	780	157	158	6	6	23	23
FGSG_12578	3834	3642	260	250	51	49	24	25
FGSG_11623	4035	3982	633	652	135	132	130	138
FGSG_11622	187	196	30	33	2	2	13	12
FGSG_11619	4940	4948	283	288	115	114	97	101
FGSG_11618	623	625	58	54	2	2	83	83
FGSG_11617	1026	1012	113	111	48	42	50	51
FGSG_12579	5	5	5	4	3	3	27	26
FGSG_12580	299	320	40	37	45	46	24	25
FGSG_11588	1277	1268	74	74	11	11	9	8
FGSG_11578	7	7	2	2	0	0	4	5
FGSG_11577	26	26	3	3	0	0	4	4
FGSG_11576	10	10	1	1	1	1	1	1
FGSG_14021	0	0	0	0	0	0	0	0
FGSG_14020	0	0	1	1	0	0	0	0
FGSG_11574	2	2	0	0	0	0	0	0
FGSG_11573	13	13	3	3	0	0	0	0
FGSG_11572	258	253	19	19	1	1	1	1
FGSG_14019	49	46	6	6	0	0	4	4
FGSG_11571	3	2	0	0	0	0	1	1
FGSG_11570	51	50	4	4	0	1	4	4
FGSG_11569	46	48	6	6	0	0	3	3
FGSG_14018	59	59	7	8	9	9	103	102
FGSG_11568	1	2	0	1	0	0	0	0
FGSG_11567	0	0	0	0	0	0	0	0
FGSG_11566	0	0	0	0	0	0	0	0
FGSG_11565	1	1	1	1	0	0	6	5
FGSG_14017	0	0	0	0	0	0	0	0
FGSG_11564	0	0	1	1	0	0	3	3
FGSG_14016	38	38	1	1	0	0	3	3
FGSG_14015	12	13	0	0	3	3	12	12
FGSG_11562	1	1	0	0	0	0	0	0
FGSG_11561	89	89	1	1	24	24	7	7
FGSG_11560	25	25	2	1	0	0	4	4
FGSG_11559	1	1	1	1	0	0	2	3
FGSG_11558	14	14	2	2	0	0	1	1
FGSG_11557	14	15	2	2	0	0	0	0
FGSG_11556	111	109	19	19	0	0	0	0
FGSG_11555	103	103	26	26	0	0	0	2
FGSG_11554	114	114	14	14	0	0	1	1
FGSG_11553	4	4	0	0	0	0	0	0
FGSG_11552	33	33	7	7	0	0	0	0
FGSG_11551	42	42	5	4	0	0	1	1
FGSG_11550	13	13	0	0	0	0	0	0
FGSG_11549	11	11	0	0	0	0	0	0
FGSG_11548	2	2	0	0	0	0	0	0
FGSG_11547	1	1	0	0	0	0	0	0
FGSG_11546	3	3	0	0	1	1	4	4
FGSG_11545	154	154	12	13	17	17	3	3
FGSG_11544	5	5	56	57	0	0	2	2
FGSG_11543	0	0	1	1	0	0	2	2
FGSG_14014	0	0	0	0	0	0	0	0
FGSG_11542	5	6	0	0	4	4	2	1
FGSG_11541	0	0	0	0	0	0	1	1
FGSG_11540	106	105	90	90	0	0	53	52
FGSG_11539	0	0	0	0	0	0	0	0
FGSG_11538	0	0	0	0	0	0	0	0
FGSG_11537	24	23	2	2	3	3	0	0
FGSG_11536	0	0	0	0	0	0	0	0
FGSG_11534	1	1	0	0	0	0	0	0
FGSG_11533	0	0	0	0	0	0	0	0
FGSG_11532	0	0	0	0	0	0	0	0
FGSG_11531	0	0	0	0	0	0	0	0
FGSG_11530	0	0	0	0	0	0	0	0
FGSG_11529	8	8	0	0	0	0	0	0
FGSG_11528	125	125	29	31	0	0	11	12
FGSG_14013	0	0	0	0	0	0	0	0
FGSG_11527	0	0	0	0	0	0	0	0
FGSG_11526	0	0	0	0	0	0	0	0
FGSG_11525	0	0	0	0	0	0	0	0
FGSG_11524	6	6	1	1	0	0	0	0
FGSG_11523	0	0	0	0	0	0	0	0
FGSG_11522	3	3	0	0	0	0	3	3
FGSG_11521	2	2	0	0	1	1	0	0
FGSG_11520	39	39	8	8	0	0	2	2
FGSG_11519	8	8	0	0	0	0	1	1
FGSG_11518	0	0	0	0	3	3	0	0
FGSG_11517	4	4	2	2	17	19	3	5
FGSG_11516	0	0	0	0	2	2	6	6
FGSG_11515	0	0	0	0	0	0	0	0
FGSG_11514	0	0	0	0	0	0	0	0
FGSG_11513	4	4	11	13	0	0	3	3
FGSG_11512	0	0	0	0	0	0	0	0
FGSG_11511	7	5	60	52	0	0	0	0
FGSG_14012	4	4	1	1	0	0	0	0
FGSG_14011	14	15	3	3	0	0	1	1
FGSG_11509	0	0	2	2	0	0	0	0
FGSG_14010	0	0	0	0	0	0	0	0
FGSG_12581	0	0	0	0	0	0	0	0
FGSG_12582	0	0	0	0	0	0	1	1
FGSG_12583	0	0	0	0	0	0	0	0
FGSG_04692	3	3	0	0	0	0	4	4
FGSG_04693	0	0	0	0	0	0	0	0
FGSG_04694	0	0	1	1	0	0	2	2
FGSG_04695	0	0	0	0	0	0	0	0
FGSG_04696	0	0	0	0	0	0	1	1
FGSG_04697	24	24	4	4	0	0	1	0
FGSG_04698	5	6	0	0	1	1	1	1
FGSG_04699	0	0	0	0	0	0	0	0
FGSG_04700	1	1	0	0	0	0	1	1
FGSG_04701	6	6	1	1	0	0	0	0
FGSG_04702	2	2	0	0	0	0	0	0
FGSG_04703	24	26	2	3	0	0	0	1
FGSG_04704	1	1	0	0	0	0	0	0
FGSG_04705	0	0	0	0	0	0	0	0
FGSG_04706	0	0	0	0	0	0	0	0
FGSG_12584	5	5	0	0	0	0	0	0
FGSG_04707	0	0	0	0	0	0	0	0
FGSG_04708	74	75	11	11	3	3	2	2
FGSG_20034	0	0	0	0	0	0	0	0
FGSG_04709	0	0	0	0	0	0	0	0
FGSG_04710	0	0	0	0	0	0	0	0
FGSG_12585	0	0	0	0	0	0	0	0
FGSG_12586	0	0	0	0	0	0	0	0
FGSG_04712	0	0	0	0	0	0	0	0
FGSG_12587	0	0	0	0	0	0	0	0
FGSG_12588	0	0	1	1	0	0	1	1
FGSG_12589	120	120	46	42	1	1	42	41
FGSG_04714	0	0	0	0	0	0	0	0
FGSG_20627	2	2	0	0	0	0	0	0
FGSG_12590	0	0	0	0	0	0	0	0
FGSG_12591	6	4	10	9	0	0	6	6
FGSG_12592	29	29	29	30	0	0	3	3
FGSG_12593	87	89	61	58	0	0	13	13
FGSG_04717	0	0	0	0	2	2	0	0
FGSG_12594	0	0	0	0	0	0	0	0
FGSG_12595	22	23	8	8	0	0	4	4
FGSG_04719	2	2	1	1	0	0	0	0
FGSG_04720	27	28	3	3	0	0	1	1
FGSG_12596	54	54	3	3	0	0	1	1
FGSG_12597	114	113	15	12	0	0	10	10
FGSG_04722	2	2	0	0	2	1	3	3
FGSG_04723	1	1	0	0	0	0	0	0
FGSG_12598	0	0	0	0	0	0	0	0
FGSG_12599	10	10	0	0	0	0	0	0
FGSG_04725	12	11	1	1	0	0	1	1
FGSG_04726	0	0	0	0	0	0	0	0
FGSG_04727	0	0	0	0	0	0	0	0
FGSG_04728	34	31	3	3	0	0	3	3
FGSG_04729	494	489	48	49	1	1	9	9
FGSG_04731	53	53	0	0	0	0	5	5
FGSG_04732	161	157	8	8	0	0	15	15
FGSG_04733	559	566	59	54	1	1	10	10
FGSG_04734	169	167	21	23	5	5	35	33
FGSG_04735	646	644	146	146	96	95	138	140
FGSG_04736	28	28	23	23	0	0	5	5
FGSG_12600	532	528	19	19	4	4	4	4
FGSG_12601	132	142	8	9	0	0	3	3
FGSG_04738	0	0	0	0	0	0	1	1
FGSG_04739	2	2	2	3	0	0	30	30
FGSG_04740	24	23	12	11	0	0	0	0
FGSG_04741	3	2	0	0	0	0	1	1
FGSG_04742	0	0	0	0	0	0	0	0
FGSG_04743	94	93	3	3	0	0	0	0
FGSG_04744	16	16	4	4	8	8	7	6
FGSG_04745	0	0	1	2	0	0	6	4
FGSG_04746	1	1	0	1	0	0	11	11
FGSG_04747	92	92	12	14	8	8	6	7
FGSG_04748	0	0	0	2	0	0	0	0
FGSG_04749	0	0	0	0	0	0	0	0
FGSG_04750	0	0	0	0	0	0	0	0
FGSG_12602	2	2	1	1	0	0	0	0
FGSG_12603	0	0	0	0	0	0	0	0
FGSG_04752	0	0	0	0	0	0	4	4
FGSG_04753	0	0	0	0	0	0	0	0
FGSG_04754	0	0	0	0	0	0	0	0
FGSG_04755	24	24	6	5	0	0	4	4
FGSG_04756	0	0	1	1	0	0	0	0
FGSG_04757	18	18	1	1	0	0	8	8
FGSG_04758	10	10	1	1	13	13	3	2
FGSG_12604	0	0	0	0	0	0	1	1
FGSG_12605	138	136	8	9	1	1	2	1
FGSG_04760	138	138	24	24	53	49	44	45
FGSG_04761	11	12	7	7	3	3	10	10
FGSG_12606	589	582	27	26	328	320	83	84
FGSG_12607	20607	20526	719	701	2356	2352	531	546
FGSG_04763	300	302	10	9	33	33	16	15
FGSG_04764	193	193	6	6	10	10	17	19
FGSG_04765	0	0	0	0	0	0	1	1
FGSG_04766	0	0	0	0	0	0	4	4
FGSG_04767	0	0	0	0	0	0	0	0
FGSG_04768	0	0	0	0	0	0	0	0
FGSG_04769	2	2	1	1	0	0	1	1
FGSG_04770	0	0	0	0	0	0	0	0
FGSG_12608	0	0	0	0	0	0	1	1
FGSG_12609	283	288	27	28	110	106	3	3
FGSG_04772	0	0	1	1	2	2	2	2
FGSG_04773	0	0	1	1	1	0	2	2
FGSG_04774	0	0	0	0	2	2	2	1
FGSG_04775	0	0	0	1	0	0	0	0
FGSG_04776	1	1	1	1	0	0	0	0
FGSG_04777	6	6	0	0	1	1	0	0
FGSG_12610	61	58	6	6	0	0	2	1
FGSG_20628	0	0	0	0	0	0	0	0
FGSG_04780	0	0	1	0	0	0	3	3
FGSG_04781	11	11	1	1	0	0	3	3
FGSG_04782	15	15	6	6	0	0	3	3
FGSG_04783	72	75	8	10	0	0	4	2
FGSG_04784	3	3	0	0	0	0	3	3
FGSG_04785	17	17	0	0	0	0	7	7
FGSG_04786	10	10	3	3	0	0	13	13
FGSG_04787	2	2	0	0	0	0	28	27
FGSG_04788	96	97	22	25	8	8	115	113
FGSG_12611	8	8	2	4	8	8	8	8
FGSG_04789	0	0	2	2	0	0	4	6
FGSG_04790	0	0	1	1	0	0	0	0
FGSG_12612	0	0	0	0	0	0	3	3
FGSG_12613	0	0	0	0	0	0	0	0
FGSG_04792	0	0	0	0	0	0	0	0
FGSG_04793	4	4	7	7	0	0	4	3
FGSG_04794	9	9	0	0	0	0	2	2
FGSG_04795	1	1	0	1	0	0	10	10
FGSG_04796	16	16	16	16	0	0	0	1
FGSG_04797	14	14	15	14	0	0	7	7
FGSG_04798	2	2	3	2	5	5	5	5
FGSG_04799	1	0	0	0	0	0	0	0
FGSG_12614	13	13	9	7	0	0	0	0
FGSG_04800	5	5	0	0	0	0	0	0
FGSG_04801	2	2	1	1	0	0	0	0
FGSG_04802	0	0	1	1	0	0	0	0
FGSG_04803	9	9	1	1	0	0	0	0
FGSG_04804	0	0	0	0	0	0	0	0
FGSG_12615	0	0	0	0	0	0	0	0
FGSG_04805	14	13	11	13	1	1	12	12
FGSG_04806	1	1	0	0	0	0	1	1
FGSG_12616	1	1	1	1	0	0	2	2
FGSG_04807	0	0	0	0	0	0	0	0
FGSG_12617	0	0	0	0	0	0	0	0
FGSG_12618	0	0	0	0	0	0	0	0
FGSG_04809	3	3	1	1	0	0	3	3
FGSG_04810	0	0	0	0	0	0	2	2
FGSG_04811	0	0	0	0	0	0	0	0
FGSG_12619	0	0	0	0	0	0	0	0
FGSG_04813	0	0	0	0	0	0	4	4
FGSG_04814	0	0	0	0	0	0	0	0
FGSG_04815	2	2	2	2	0	0	0	0
FGSG_04816	1	1	0	0	0	0	0	0
FGSG_04817	4	4	0	0	0	0	1	2
FGSG_04818	0	0	3	3	0	0	4	4
FGSG_04819	2	2	1	1	0	0	0	1
FGSG_12620	0	0	0	0	0	0	0	0
FGSG_12621	0	0	0	0	0	0	0	0
FGSG_04821	2	2	1	1	0	0	2	2
FGSG_04822	9	6	1	1	0	0	2	3
FGSG_04823	0	0	1	1	0	0	4	3
FGSG_04824	802	802	365	355	29	29	2115	2080
FGSG_04825	1662	1630	92	88	9	8	17	15
FGSG_04826	9829	9799	680	661	2921	2912	4280	4215
FGSG_04827	1376	1385	85	82	957	956	35	34
FGSG_04828	723	724	49	46	23	23	125	123
FGSG_04829	3517	3514	297	290	294	295	242	241
FGSG_04830	102	101	12	12	8	8	10	12
FGSG_12622	0	0	2	2	0	0	5	5
FGSG_12623	0	0	0	0	0	0	3	3
FGSG_04832	0	0	0	0	0	0	0	0
FGSG_12624	0	1	0	0	0	0	2	2
FGSG_12625	0	0	0	0	0	0	1	1
FGSG_04834	12	12	1	1	0	0	1	1
FGSG_12626	0	0	0	0	0	0	2	2
FGSG_12627	0	0	0	0	0	0	1	1
FGSG_04836	5	5	1	1	0	0	1	1
FGSG_04837	63	63	10	10	3	3	10	10
FGSG_12629	0	0	0	0	0	0	0	0
FGSG_12630	0	0	0	1	0	0	0	0
FGSG_04839	41	40	1	1	9	9	0	0
FGSG_12631	3	3	1	1	0	0	1	1
FGSG_12632	1	1	0	0	0	0	0	0
FGSG_04840	0	0	0	0	0	0	0	0
FGSG_04841	33	33	23	24	0	0	27	29
FGSG_04842	0	0	17	18	0	0	0	0
FGSG_04843	0	0	1	1	0	0	0	0
FGSG_12633	0	0	0	0	0	0	1	1
FGSG_12634	0	0	0	0	0	0	2	2
FGSG_12635	5	5	1	1	0	0	0	0
FGSG_04845	0	0	0	0	0	0	0	0
FGSG_12636	0	0	0	0	0	0	0	0
FGSG_12637	0	0	0	0	0	0	0	0
FGSG_12638	0	0	0	0	0	0	2	2
FGSG_04847	0	0	1	1	0	0	1	1
FGSG_04848	0	0	0	0	0	0	0	0
FGSG_04849	3	3	10	10	0	0	2	3
FGSG_04850	0	0	2	0	0	0	11	11
FGSG_12639	0	0	0	0	0	0	0	0
FGSG_12640	0	0	0	0	0	0	0	0
FGSG_12641	58	58	14	15	0	0	1	1
FGSG_12642	2	2	1	1	0	0	0	0
FGSG_04852	2	2	1	1	0	0	0	0
FGSG_04853	1	1	0	0	0	0	0	0
FGSG_04854	0	0	0	0	0	0	0	0
FGSG_04855	1	1	0	0	0	0	0	0
FGSG_04856	0	0	0	0	0	0	0	0
FGSG_12643	0	0	0	0	0	0	0	0
FGSG_12644	0	0	1	1	0	0	3	3
FGSG_04858	11	11	11	12	0	0	4	2
FGSG_04859	0	0	2	2	0	0	3	2
FGSG_04860	0	0	0	0	0	0	0	0
FGSG_04861	0	0	0	0	0	0	0	0
FGSG_04862	5	5	2	2	0	0	0	0
FGSG_04863	0	0	0	0	0	0	0	0
FGSG_04864	0	0	0	0	0	0	0	0
FGSG_04865	0	0	0	0	0	0	0	0
FGSG_04866	2	2	1	1	0	0	0	0
FGSG_04867	0	0	0	0	1	1	0	0
FGSG_04868	0	0	0	0	0	0	0	0
FGSG_04869	11	11	15	15	6	6	4	4
FGSG_04870	5	5	2	2	0	0	0	0
FGSG_04871	2	2	1	1	0	0	2	2
FGSG_04872	8	8	2	2	0	0	1	1
FGSG_04873	90	89	14	15	7	8	1	1
FGSG_04874	7	7	0	0	0	0	2	2
FGSG_04875	9	9	3	5	3	3	6	6
FGSG_04876	909	906	196	197	26	26	246	248
FGSG_12645	0	0	0	0	0	0	3	3
FGSG_12646	0	0	0	0	1	1	3	2
FGSG_04878	0	0	0	0	0	0	0	0
FGSG_04879	2	2	0	0	0	0	3	3
FGSG_12647	6	6	0	0	1	1	13	13
FGSG_12648	127	128	17	17	7	7	4	3
FGSG_04881	763	738	57	55	122	124	63	57
FGSG_04882	0	0	0	0	0	2	0	0
FGSG_04883	1061	1055	62	64	34	34	12	12
FGSG_04884	371	392	31	32	74	73	12	12
FGSG_04885	468	457	19	18	39	40	0	1
FGSG_04886	2761	2733	330	318	451	448	103	101
FGSG_04887	989	1027	73	80	50	52	20	21
FGSG_04888	16495	16491	1372	1326	1669	1666	206	199
FGSG_04889	2265	2248	161	158	149	147	16	16
FGSG_04890	158	158	78	71	11	11	10	9
FGSG_04891	12	12	2	2	0	0	0	0
FGSG_04892	145	145	5	5	2	2	3	3
FGSG_12649	0	0	2	0	0	0	2	2
FGSG_12650	15	15	4	3	0	0	0	0
FGSG_12651	9	9	4	4	0	0	2	2
FGSG_04894	0	0	3	3	0	0	2	2
FGSG_04895	5	5	0	1	0	0	0	0
FGSG_04896	0	0	3	3	0	0	0	0
FGSG_04897	0	0	2	2	0	0	0	0
FGSG_04898	0	0	0	0	0	0	2	2
FGSG_04899	55	52	31	29	0	0	53	53
FGSG_04900	61	61	55	53	0	0	0	0
FGSG_04901	153	155	17	16	5	5	10	7
FGSG_04902	792	790	53	54	2	2	563	563
FGSG_04903	62	62	20	20	4	4	2	2
FGSG_04904	31	31	14	13	4	4	6	6
FGSG_04905	65	63	31	28	33	35	4	4
FGSG_04906	2257	2257	272	266	289	293	40	47
FGSG_04907	1372	1365	205	197	29	29	16	16
FGSG_04908	6177	5941	437	412	358	334	239	239
FGSG_04909	851	875	62	62	53	55	17	18
FGSG_04910	1278	1270	147	146	74	74	37	35
FGSG_04911	2697	2698	321	317	281	283	214	214
FGSG_04912	130	125	39	38	4	4	3	3
FGSG_04913	479	468	99	99	26	24	6	5
FGSG_04914	639	658	34	37	4	4	4	5
FGSG_04915	11601	11599	383	381	241	239	59	60
FGSG_12652	9	9	1	1	19	19	16	15
FGSG_04916	734	732	166	168	980	971	343	342
FGSG_04917	134	134	24	24	254	252	76	79
FGSG_12653	0	0	0	1	0	0	5	5
FGSG_04918	0	0	2	0	0	0	7	7
FGSG_04919	565	561	76	73	238	237	188	186
FGSG_04920	178	176	21	21	13	12	13	12
FGSG_04921	11	11	2	2	2	2	3	6
FGSG_04922	626	621	48	44	20	20	97	93
FGSG_04923	140	133	25	23	25	25	16	16
FGSG_04924	0	0	0	0	0	0	0	0
FGSG_04925	0	0	0	0	0	0	0	0
FGSG_04926	151	150	9	11	16	16	9	9
FGSG_04927	754	745	56	54	38	34	7	9
FGSG_04928	122	127	14	15	0	0	5	5
FGSG_04929	732	769	56	55	2	2	2	2
FGSG_04930	14	13	19	20	0	0	6	5
FGSG_04931	6	6	2	2	0	0	2	2
FGSG_04932	15	15	4	5	0	0	9	9
FGSG_04933	1743	1737	149	144	50	48	154	156
FGSG_04934	1108	1108	75	72	34	34	70	67
FGSG_04935	0	0	0	0	0	0	12	11
FGSG_04936	388	384	59	60	5	5	8	8
FGSG_04937	4	7	5	5	0	0	5	5
FGSG_04938	3	3	1	2	0	0	3	2
FGSG_04939	55	54	15	16	3	3	7	7
FGSG_04940	0	0	0	0	0	0	3	3
FGSG_04941	5	5	0	0	0	0	4	4
FGSG_04942	0	0	0	0	0	0	0	2
FGSG_04943	58	58	7	5	3	3	4	4
FGSG_04944	341	341	59	59	6	6	11	11
FGSG_04945	734	728	102	101	18	18	21	19
FGSG_04946	1608	1595	242	237	48	48	89	83
FGSG_04947	211	209	30	30	9	9	29	31
FGSG_04948	1541	1545	334	332	121	122	205	205
FGSG_04949	3598	3589	619	622	660	662	404	400
FGSG_04950	8194	8216	1235	1258	10250	10283	2302	2324
FGSG_04951	1380	1365	255	245	171	162	137	132
FGSG_04952	3	3	1	0	2	2	9	9
FGSG_04953	2493	2494	573	559	1817	1809	3422	3368
FGSG_04954	8	8	0	1	16	16	1	1
FGSG_04955	0	0	0	0	0	0	0	0
FGSG_04956	0	0	0	0	0	0	0	0
FGSG_04957	2	2	2	2	0	0	2	2
FGSG_04958	3	3	8	8	0	0	1	1
FGSG_04959	0	0	0	0	0	0	3	3
FGSG_12654	0	0	0	0	0	0	0	0
FGSG_04960	0	0	0	0	0	0	0	0
FGSG_04961	0	0	0	0	0	0	0	0
FGSG_04962	0	0	0	0	0	0	0	0
FGSG_12655	0	0	0	0	0	0	1	1
FGSG_04963	0	0	0	0	0	0	0	0
FGSG_04964	0	0	0	0	0	0	0	0
FGSG_12656	0	0	0	0	0	0	0	0
FGSG_12657	2	2	3	3	0	0	2	2
FGSG_04966	41	40	5	5	0	0	1	1
FGSG_12658	37	37	4	3	0	0	1	1
FGSG_20629	0	0	0	0	0	0	0	0
FGSG_04967	0	0	0	0	0	0	0	0
FGSG_04968	0	0	0	0	0	0	5	6
FGSG_20630	0	0	0	0	0	0	0	0
FGSG_04969	2	2	1	1	0	0	0	0
FGSG_04970	0	0	0	0	0	0	1	1
FGSG_04971	0	0	0	0	0	0	1	0
FGSG_04972	0	0	0	0	0	0	0	0
FGSG_04973	122	122	9	9	1	1	1	1
FGSG_04974	391	384	29	26	25	24	11	11
FGSG_04975	16	16	0	1	2	2	111	108
FGSG_04976	16	16	1	1	3	3	31	31
FGSG_04977	40	39	3	3	0	0	0	0
FGSG_12659	0	0	1	1	0	0	1	1
FGSG_12660	154	156	19	22	0	0	14	13
FGSG_04979	2548	2579	150	151	20	20	7	7
FGSG_04980	1277	1274	155	156	33	33	34	32
FGSG_04981	358	357	28	25	21	21	20	19
FGSG_04982	990	990	62	59	106	106	46	48
FGSG_04983	1013	1004	158	151	1042	1030	209	205
FGSG_12661	0	0	1	1	3	3	2	3
FGSG_12662	72	65	1	1	1	0	2	2
FGSG_12663	162	162	10	6	3	2	7	6
FGSG_04985	3408	3434	227	235	33	34	21	21
FGSG_04986	517	493	53	50	6	6	0	0
FGSG_04987	155	143	13	12	3	4	5	5
FGSG_04988	70	70	10	10	0	0	2	2
FGSG_12664	0	0	0	0	0	0	0	0
FGSG_12665	6	6	2	2	0	0	0	0
